 SMOOTHED RESULTS TO SIMULATE A  1.20 nm FWHM INSTRUMENT AND A WAVELENGTH STEP OF  1.0 nm,
 Shape selected: Gaussian    
   WVLGTH  ET_SPCTRUM  BEAM_NORMAL BEAM_NORM+  GLOB_HORIZ  GLOBL_TILT
    366.0  0.1252E+01  0.6109E+00  0.6134E+00  0.6424E+00  0.8124E+00
    367.0  0.1253E+01  0.6156E+00  0.6181E+00  0.6444E+00  0.8162E+00
    368.0  0.1182E+01  0.5843E+00  0.5867E+00  0.6089E+00  0.7724E+00
    369.0  0.1207E+01  0.6013E+00  0.6038E+00  0.6239E+00  0.7927E+00
    370.0  0.1246E+01  0.6255E+00  0.6280E+00  0.6463E+00  0.8223E+00
    371.0  0.1192E+01  0.6030E+00  0.6054E+00  0.6203E+00  0.7904E+00
    372.0  0.1146E+01  0.5829E+00  0.5852E+00  0.5971E+00  0.7620E+00
    373.0  0.1029E+01  0.5272E+00  0.5293E+00  0.5379E+00  0.6874E+00
    374.0  0.9441E+00  0.4870E+00  0.4890E+00  0.4949E+00  0.6333E+00
    375.0  0.1001E+01  0.5196E+00  0.5217E+00  0.5258E+00  0.6738E+00
    376.0  0.1106E+01  0.5772E+00  0.5795E+00  0.5818E+00  0.7466E+00
    377.0  0.1205E+01  0.6333E+00  0.6357E+00  0.6357E+00  0.8170E+00
    378.0  0.1354E+01  0.7153E+00  0.7180E+00  0.7153E+00  0.9206E+00
    379.0  0.1238E+01  0.6575E+00  0.6600E+00  0.6551E+00  0.8442E+00
    380.0  0.1169E+01  0.6239E+00  0.6263E+00  0.6191E+00  0.7990E+00
    381.0  0.1189E+01  0.6384E+00  0.6409E+00  0.6313E+00  0.8157E+00
    382.0  0.9678E+00  0.5232E+00  0.5252E+00  0.5156E+00  0.6670E+00
    383.0  0.7718E+00  0.4200E+00  0.4216E+00  0.4124E+00  0.5342E+00
    384.0  0.8454E+00  0.4630E+00  0.4648E+00  0.4528E+00  0.5874E+00
    385.0  0.1023E+01  0.5635E+00  0.5656E+00  0.5492E+00  0.7133E+00
    386.0  0.1017E+01  0.5635E+00  0.5656E+00  0.5474E+00  0.7118E+00
    387.0  0.1025E+01  0.5713E+00  0.5734E+00  0.5531E+00  0.7200E+00
    388.0  0.1014E+01  0.5683E+00  0.5704E+00  0.5484E+00  0.7147E+00
    389.0  0.1095E+01  0.6168E+00  0.6190E+00  0.5931E+00  0.7740E+00
    390.0  0.1234E+01  0.6991E+00  0.7016E+00  0.6701E+00  0.8754E+00
    391.0  0.1307E+01  0.7438E+00  0.7465E+00  0.7107E+00  0.9296E+00
    392.0  0.1190E+01  0.6803E+00  0.6828E+00  0.6481E+00  0.8486E+00
    393.0  0.8114E+00  0.4665E+00  0.4682E+00  0.4431E+00  0.5808E+00
    394.0  0.8246E+00  0.4771E+00  0.4788E+00  0.4515E+00  0.5926E+00
    395.0  0.1181E+01  0.6862E+00  0.6886E+00  0.6474E+00  0.8508E+00
    396.0  0.1098E+01  0.6409E+00  0.6431E+00  0.6031E+00  0.7933E+00
    397.0  0.8476E+00  0.4974E+00  0.4991E+00  0.4665E+00  0.6144E+00
    398.0  0.1256E+01  0.7406E+00  0.7432E+00  0.6924E+00  0.9130E+00
    399.0  0.1598E+01  0.9466E+00  0.9499E+00  0.8826E+00  0.1165E+01
    400.0  0.1687E+01  0.1003E+01  0.1007E+01  0.9328E+00  0.1232E+01
